GISJOIN,YEAR,STATE,STATEA,COUNTY,full_name,AREANAME,total_white,free_black,total_slave,total_indian,total_halfbreed,total_asian
G5101853,1860,Virginia,510,Tucker,TUCKER,Tucker,1392,16,20,0,,
G5101855,1860,Virginia,510,Tyler,TYLER,Tyler,6488,11,18,0,,
G5101857,1860,Virginia,510,Upshur,UPSHUR,Upshur,7064,16,212,0,,
G5101870,1860,Virginia,510,Warren,WARREN,Warren,4583,284,1575,0,,
G5101890,1860,Virginia,510,Warwick,WARWICK,Warwick,662,59,1019,0,,
G5101910,1860,Virginia,510,Washington,WASHINGTON,Washington,14095,249,2547,1,,
G5101913,1860,Virginia,510,Wayne,WAYNE,Wayne,6604,0,143,0,,
G5101917,1860,Virginia,510,Webster,WEBSTER,Webster,1552,0,3,0,,
G5101930,1860,Virginia,510,Westmoreland,WESTMORELAND,Westmoreland,3387,1191,3704,0,,
G5101933,1860,Virginia,510,Wetzel,WETZEL,Wetzel,6691,2,10,0,,
G5101937,1860,Virginia,510,Wirt,WIRT,Wirt,3728,0,23,0,,
G5101950,1860,Virginia,510,Wise,WISE,Wise,4416,26,66,0,,
G5101953,1860,Virginia,510,Wood,WOOD,Wood,10791,79,176,0,,
G5101957,1860,Virginia,510,Wyoming,WYOMING,Wyoming,2795,2,64,0,,
G5101970,1860,Virginia,510,Wythe,WYTHE,Wythe,9986,157,2162,0,,
G5101990,1860,Virginia,510,York,YORK,York,2342,682,1925,0,,
G5350015,1860,Washington Territory,535,Chihallis,CHIHALLIS,Chihallis,283,0,0,2,,
G5350035,1860,Washington Territory,535,Clallam,CLALLAM,Clallam,149,0,0,0,,
G5350055,1860,Washington Territory,535,Clark,CLARK,Clark,2367,1,0,16,,
G5350095,1860,Washington Territory,535,Cowlitz,COWLITZ,Cowlitz,405,0,0,1,,
G5350115,1860,Washington Territory,535,Island,ISLAND,Island,292,0,0,2,,
G5350135,1860,Washington Territory,535,Jefferson,JEFFERSON,Jefferson,523,8,0,0,,
G5350155,1860,Washington Territory,535,King,KING,King,301,1,0,0,,
G5350175,1860,Washington Territory,535,Kitsap,KITSAP,Kitsap,540,4,0,0,,
G5350195,1860,Washington Territory,535,Klikatat,KLIKATAT,Klikatat,230,0,0,0,,
G5350215,1860,Washington Territory,535,Lewis,LEWIS,Lewis,336,1,0,47,,
G5350255,1860,Washington Territory,535,Pacific,PACIFIC,Pacific,406,0,0,14,,
G5350275,1860,Washington Territory,535,Pierce,PIERCE,Pierce,1114,0,0,1,,
G5350355,1860,Washington Territory,535,Skamania,SKAMANIA,Skamania,171,0,0,2,,
G5350375,1860,Washington Territory,535,Sawamish,SAWAMISH,Sawamish,162,0,0,0,,
G5350415,1860,Washington Territory,535,Spokane,SPOKANE,Spokane,674,2,0,320,,
G5350455,1860,Washington Territory,535,Thurston,THURSTON,Thurston,1495,12,0,0,,
G5350475,1860,Washington Territory,535,Wahkiakum,WAHKIAKUM,Wahkiakum,41,0,0,1,,
G5350495,1860,Washington Territory,535,Walla Walla,WALLA WALLA,Walla Walla,1297,1,0,20,,
G5350515,1860,Washington Territory,535,Whatcom,WHATCOM,Whatcom,352,0,0,0,,
G5500010,1860,Wisconsin,550,Adams,ADAMS,Adams,6472,20,0,0,0,
G5500030,1860,Wisconsin,550,Ashland,ASHLAND,Ashland,515,0,0,0,0,
G5500035,1860,Wisconsin,550,Bad Ax,BAD AX,Bad Ax,10968,39,0,0,0,
G5500090,1860,Wisconsin,550,Brown,BROWN,Brown,11774,20,0,1,0,
G5500110,1860,Wisconsin,550,Buffalo,BUFFALO,Buffalo,3864,0,0,0,0,
G5500130,1860,Wisconsin,550,Burnett,BURNETT,Burnett,12,0,0,0,0,
G5500150,1860,Wisconsin,550,Calumet,CALUMET,Calumet,7179,0,0,430,286,
G5500170,1860,Wisconsin,550,Chippewa,CHIPPEWA,Chippewa,1766,0,0,11,118,
G5500190,1860,Wisconsin,550,Clark,CLARK,Clark,789,0,0,0,0,
G5500210,1860,Wisconsin,550,Columbia,COLUMBIA,Columbia,24421,20,0,0,0,
G5500230,1860,Wisconsin,550,Crawford,CRAWFORD,Crawford,8040,28,0,0,0,
G5500235,1860,Wisconsin,550,Dallas,DALLAS,Dallas,13,0,0,0,0,
G5500250,1860,Wisconsin,550,Dane,DANE,Dane,43850,72,0,0,0,
G5500270,1860,Wisconsin,550,Dodge,DODGE,Dodge,42775,19,0,24,0,
G5500290,1860,Wisconsin,550,Door,DOOR,Door,2947,1,0,0,0,
G5500310,1860,Wisconsin,550,Douglas,DOUGLAS,Douglas,808,4,0,0,0,
G5500330,1860,Wisconsin,550,Dunn,DUNN,Dunn,2686,18,0,0,0,
G5500350,1860,Wisconsin,550,Eau Claire,EAU CLAIRE,Eau Claire,3153,9,0,0,0,
G5500390,1860,Wisconsin,550,Fond du Lac,FOND DU LAC,Fond Du Lac,34095,59,0,0,0,
G5500430,1860,Wisconsin,550,Grant,GRANT,Grant,31154,35,0,0,0,
G5500450,1860,Wisconsin,550,Green,GREEN,Green,19808,0,0,0,0,
G5500470,1860,Wisconsin,550,Green Lake,GREEN LAKE,Green Lake,12632,31,0,0,0,
G5500490,1860,Wisconsin,550,Iowa,IOWA,Iowa,18944,23,0,0,0,
G5500530,1860,Wisconsin,550,Jackson,JACKSON,Jackson,4166,4,0,0,0,
G5500550,1860,Wisconsin,550,Jefferson,JEFFERSON,Jefferson,30433,5,0,0,0,
G5500570,1860,Wisconsin,550,Juneau,JUNEAU,Juneau,8769,1,0,0,0,
G5500590,1860,Wisconsin,550,Kenosha,KENOSHA,Kenosha,13872,28,0,0,0,
G5500610,1860,Wisconsin,550,Kewaunee,KEWAUNEE,Kewaunee,5530,0,0,0,0,
G5500630,1860,Wisconsin,550,La Crosse,LA CROSSE,La Crosse,12149,37,0,0,0,
G5500650,1860,Wisconsin,550,Lafayette,LAFAYETTE,Lafayette,18108,26,0,0,0,
G5500675,1860,Wisconsin,550,La Point,LA POINT,La Point,352,1,0,0,0,
G5500710,1860,Wisconsin,550,Manitowoc,MANITOWOC,Manitowoc,22412,4,0,0,0,
G5500730,1860,Wisconsin,550,Marathon,MARATHON,Marathon,2853,0,0,39,0,
G5500770,1860,Wisconsin,550,Marquette,MARQUETTE,Marquette,8233,0,0,0,0,
G5500790,1860,Wisconsin,550,Milwaukee,MILWAUKEE,Milwaukee,62411,107,0,0,0,
G5500810,1860,Wisconsin,550,Monroe,MONROE,Monroe,8407,3,0,0,0,
G5500830,1860,Wisconsin,550,Oconto,OCONTO,Oconto,3537,27,0,28,0,
G5500870,1860,Wisconsin,550,Outagamie,OUTAGAMIE,Outagamie,9547,10,0,30,0,
G5500890,1860,Wisconsin,550,Ozaukee,OZAUKEE,Ozaukee,15682,0,0,0,0,
G5500910,1860,Wisconsin,550,Pepin,PEPIN,Pepin,2392,0,0,0,0,
G5500930,1860,Wisconsin,550,Pierce,PIERCE,Pierce,4639,33,0,0,0,
G5500950,1860,Wisconsin,550,Polk,POLK,Polk,1389,0,0,11,0,
G5500970,1860,Wisconsin,550,Portage,PORTAGE,Portage,7496,7,0,4,0,
G5501010,1860,Wisconsin,550,Racine,RACINE,Racine,21225,135,0,0,0,
G5501030,1860,Wisconsin,550,Richland,RICHLAND,Richland,9723,9,0,0,0,
G5501050,1860,Wisconsin,550,Rock,ROCK,Rock,36596,93,0,1,0,
G5501090,1860,Wisconsin,550,St Croix,ST CROIX,St Croix,5388,2,0,2,0,
G5501110,1860,Wisconsin,550,Sauk,SAUK,Sauk,18916,36,0,11,0,
G5501150,1860,Wisconsin,550,Shawano,SHAWANO,Shawano,779,47,0,3,0,
G5501170,1860,Wisconsin,550,Sheboygan,SHEBOYGAN,Sheboygan,26870,5,0,0,0,
G5501210,1860,Wisconsin,550,Trempealeau,TREMPEALEAU,Trempealeau,2559,1,0,0,0,
G5501270,1860,Wisconsin,550,Walworth,WALWORTH,Walworth,26436,60,0,0,0,
G5501310,1860,Wisconsin,550,Washington,WASHINGTON,Washington,23622,0,0,0,0,
G5501330,1860,Wisconsin,550,Waukesha,WAUKESHA,Waukesha,26797,34,0,0,0,
G5501350,1860,Wisconsin,550,Waupaca,WAUPACA,Waupaca,8850,1,0,0,0,
G5501370,1860,Wisconsin,550,Waushara,WAUSHARA,Waushara,8766,4,0,0,0,
G5501390,1860,Wisconsin,550,Winnebago,WINNEBAGO,Winnebago,23700,52,0,18,0,
G5501410,1860,Wisconsin,550,Wood,WOOD,Wood,2424,1,0,0,0,
