GISJOIN,YEAR,STATE,STATEA,COUNTY,full_name,AREANAME,total_population
G3701910,1870,North Carolina,370,Wayne,WAYNE,Wayne,18144
G3701930,1870,North Carolina,370,Wilkes,WILKES,Wilkes,15539
G3701950,1870,North Carolina,370,Wilson,WILSON,Wilson,12258
G3701970,1870,North Carolina,370,Yadkin,YADKIN,Yadkin,10697
G3701990,1870,North Carolina,370,Yancey,YANCEY,Yancey,5909
G3900010,1870,Ohio,390,Adams,ADAMS,Adams,20750
G3900030,1870,Ohio,390,Allen,ALLEN,Allen,23623
G3900050,1870,Ohio,390,Ashland,ASHLAND,Ashland,21933
G3900070,1870,Ohio,390,Ashtabula,ASHTABULA,Ashtabula,32517
G3900090,1870,Ohio,390,Athens,ATHENS,Athens,23768
G3900110,1870,Ohio,390,Auglaize,AUGLAIZE,Auglaize,20041
G3900130,1870,Ohio,390,Belmont,BELMONT,Belmont,39714
G3900150,1870,Ohio,390,Brown,BROWN,Brown,30802
G3900170,1870,Ohio,390,Butler,BUTLER,Butler,39912
G3900190,1870,Ohio,390,Carroll,CARROLL,Carroll,14491
G3900210,1870,Ohio,390,Champaign,CHAMPAIGN,Champaign,24188
G3900230,1870,Ohio,390,Clark,CLARK,Clark,32070
G3900250,1870,Ohio,390,Clermont,CLERMONT,Clermont,34268
G3900270,1870,Ohio,390,Clinton,CLINTON,Clinton,21914
G3900290,1870,Ohio,390,Columbiana,COLUMBIANA,Columbiana,38299
G3900310,1870,Ohio,390,Coshocton,COSHOCTON,Coshocton,23600
G3900330,1870,Ohio,390,Crawford,CRAWFORD,Crawford,25556
G3900350,1870,Ohio,390,Cuyahoga,CUYAHOGA,Cuyahoga,132010
G3900370,1870,Ohio,390,Darke,DARKE,Darke,32278
G3900390,1870,Ohio,390,Defiance,DEFIANCE,Defiance,15719
G3900410,1870,Ohio,390,Delaware,DELAWARE,Delaware,25175
G3900430,1870,Ohio,390,Erie,ERIE,Erie,28188
G3900450,1870,Ohio,390,Fairfield,FAIRFIELD,Fairfield,31138
G3900470,1870,Ohio,390,Fayette,FAYETTE,Fayette,17170
G3900490,1870,Ohio,390,Franklin,FRANKLIN,Franklin,63019
G3900510,1870,Ohio,390,Fulton,FULTON,Fulton,17789
G3900530,1870,Ohio,390,Gallia,GALLIA,Gallia,25545
G3900550,1870,Ohio,390,Geauga,GEAUGA,Geauga,14190
G3900570,1870,Ohio,390,Greene,GREENE,Greene,28038
G3900590,1870,Ohio,390,Guernsey,GUERNSEY,Guernsey,23838
G3900610,1870,Ohio,390,Hamilton,HAMILTON,Hamilton,260370
G3900630,1870,Ohio,390,Hancock,HANCOCK,Hancock,23847
G3900650,1870,Ohio,390,Hardin,HARDIN,Hardin,18714
G3900670,1870,Ohio,390,Harrison,HARRISON,Harrison,18682
G3900690,1870,Ohio,390,Henry,HENRY,Henry,14028
G3900710,1870,Ohio,390,Highland,HIGHLAND,Highland,29133
G3900730,1870,Ohio,390,Hocking,HOCKING,Hocking,17925
G3900750,1870,Ohio,390,Holmes,HOLMES,Holmes,18177
G3900770,1870,Ohio,390,Huron,HURON,Huron,28532
G3900790,1870,Ohio,390,Jackson,JACKSON,Jackson,21759
G3900810,1870,Ohio,390,Jefferson,JEFFERSON,Jefferson,29188
G3900830,1870,Ohio,390,Knox,KNOX,Knox,26333
G3900850,1870,Ohio,390,Lake,LAKE,Lake,15935
G3900870,1870,Ohio,390,Lawrence,LAWRENCE,Lawrence,31380
G3900890,1870,Ohio,390,Licking,LICKING,Licking,35756
G3900910,1870,Ohio,390,Logan,LOGAN,Logan,23028
G3900930,1870,Ohio,390,Lorain,LORAIN,Lorain,30308
G3900950,1870,Ohio,390,Lucas,LUCAS,Lucas,46722
G3900970,1870,Ohio,390,Madison,MADISON,Madison,15633
G3900990,1870,Ohio,390,Mahoning,MAHONING,Mahoning,31001
G3901010,1870,Ohio,390,Marion,MARION,Marion,16184
G3901030,1870,Ohio,390,Medina,MEDINA,Medina,20092
G3901050,1870,Ohio,390,Meigs,MEIGS,Meigs,31465
G3901070,1870,Ohio,390,Mercer,MERCER,Mercer,17254
G3901090,1870,Ohio,390,Miami,MIAMI,Miami,32740
G3901110,1870,Ohio,390,Monroe,MONROE,Monroe,25779
G3901130,1870,Ohio,390,Montgomery,MONTGOMERY,Montgomery,64006
G3901150,1870,Ohio,390,Morgan,MORGAN,Morgan,20363
G3901170,1870,Ohio,390,Morrow,MORROW,Morrow,18583
G3901190,1870,Ohio,390,Muskingum,MUSKINGUM,Muskingum,44886
G3901210,1870,Ohio,390,Noble,NOBLE,Noble,19949
G3901230,1870,Ohio,390,Ottawa,OTTAWA,Ottawa,13364
G3901250,1870,Ohio,390,Paulding,PAULDING,Paulding,8544
G3901270,1870,Ohio,390,Perry,PERRY,Perry,18453
G3901290,1870,Ohio,390,Pickaway,PICKAWAY,Pickaway,24875
G3901310,1870,Ohio,390,Pike,PIKE,Pike,15447
G3901330,1870,Ohio,390,Portage,PORTAGE,Portage,24584
G3901350,1870,Ohio,390,Preble,PREBLE,Preble,21809
G3901370,1870,Ohio,390,Putnam,PUTNAM,Putnam,17081
G3901390,1870,Ohio,390,Richland,RICHLAND,Richland,32516
G3901410,1870,Ohio,390,Ross,ROSS,Ross,37097
G3901430,1870,Ohio,390,Sandusky,SANDUSKY,Sandusky,25503
G3901450,1870,Ohio,390,Scioto,SCIOTO,Scioto,29302
G3901470,1870,Ohio,390,Seneca,SENECA,Seneca,30827
G3901490,1870,Ohio,390,Shelby,SHELBY,Shelby,20748
G3901510,1870,Ohio,390,Stark,STARK,Stark,52508
G3901530,1870,Ohio,390,Summit,SUMMIT,Summit,34674
G3901550,1870,Ohio,390,Trumbull,TRUMBULL,Trumbull,38659
G3901570,1870,Ohio,390,Tuscarawas,TUSCARAWAS,Tuscarawas,33840
G3901590,1870,Ohio,390,Union,UNION,Union,18730
G3901610,1870,Ohio,390,Van Wert,VAN WERT,Van Wert,15823
G3901630,1870,Ohio,390,Vinton,VINTON,Vinton,15027
G3901650,1870,Ohio,390,Warren,WARREN,Warren,26689
G3901670,1870,Ohio,390,Washington,WASHINGTON,Washington,40609
G3901690,1870,Ohio,390,Wayne,WAYNE,Wayne,35116
G3901710,1870,Ohio,390,Williams,WILLIAMS,Williams,20991
G3901730,1870,Ohio,390,Wood,WOOD,Wood,24596
G3901750,1870,Ohio,390,Wyandot,WYANDOT,Wyandot,18553
G4100010,1870,Oregon,410,Baker,BAKER,Baker,2804
G4100030,1870,Oregon,410,Benton,BENTON,Benton,4584
G4100050,1870,Oregon,410,Clackamas,CLACKAMAS,Clackamas,5993
G4100070,1870,Oregon,410,Clatsop,CLATSOP,Clatsop,1255
G4100090,1870,Oregon,410,Columbia,COLUMBIA,Columbia,863
G4100110,1870,Oregon,410,Coos,COOS,Coos,1644
G4100150,1870,Oregon,410,Curry,CURRY,Curry,504
G4100190,1870,Oregon,410,Douglas,DOUGLAS,Douglas,6066
G4100230,1870,Oregon,410,Grant,GRANT,Grant,2251
G4100290,1870,Oregon,410,Jackson,JACKSON,Jackson,4778
G4100330,1870,Oregon,410,Josephine,JOSEPHINE,Josephine,1204
G4100390,1870,Oregon,410,Lane,LANE,Lane,6426
G4100430,1870,Oregon,410,Linn,LINN,Linn,8717
G4100470,1870,Oregon,410,Marion,MARION,Marion,9965
G4100510,1870,Oregon,410,Multnomah,MULTNOMAH,Multnomah,11510
G4100530,1870,Oregon,410,Polk,POLK,Polk,4701
G4100570,1870,Oregon,410,Tillamook,TILLAMOOK,Tillamook,408
G4100590,1870,Oregon,410,Umatilla,UMATILLA,Umatilla,2916
G4100610,1870,Oregon,410,Union,UNION,Union,2552
G4100650,1870,Oregon,410,Wasco,WASCO,Wasco,2509
G4100670,1870,Oregon,410,Washington,WASHINGTON,Washington,4261
G4100710,1870,Oregon,410,Yamhill,YAMHILL,Yamhill,5012
G4200010,1870,Pennsylvania,420,Adams,ADAMS,Adams,30315
G4200030,1870,Pennsylvania,420,Allegheny,ALLEGHENY,Allegheny,262204
G4200050,1870,Pennsylvania,420,Armstrong,ARMSTRONG,Armstrong,43382
G4200070,1870,Pennsylvania,420,Beaver,BEAVER,Beaver,36148
G4200090,1870,Pennsylvania,420,Bedford,BEDFORD,Bedford,29635
G4200110,1870,Pennsylvania,420,Berks,BERKS,Berks,106701
G4200130,1870,Pennsylvania,420,Blair,BLAIR,Blair,38051
G4200150,1870,Pennsylvania,420,Bradford,BRADFORD,Bradford,53204
G4200170,1870,Pennsylvania,420,Bucks,BUCKS,Bucks,64336
G4200190,1870,Pennsylvania,420,Butler,BUTLER,Butler,36510
G4200210,1870,Pennsylvania,420,Cambria,CAMBRIA,Cambria,36569
G4200230,1870,Pennsylvania,420,Cameron,CAMERON,Cameron,4273
G4200250,1870,Pennsylvania,420,Carbon,CARBON,Carbon,28144
G4200270,1870,Pennsylvania,420,Centre,CENTRE,Centre,34418
G4200290,1870,Pennsylvania,420,Chester,CHESTER,Chester,77805
G4200310,1870,Pennsylvania,420,Clarion,CLARION,Clarion,26537
G4200330,1870,Pennsylvania,420,Clearfield,CLEARFIELD,Clearfield,25741
G4200350,1870,Pennsylvania,420,Clinton,CLINTON,Clinton,23211
G4200370,1870,Pennsylvania,420,Columbia,COLUMBIA,Columbia,28766
G4200390,1870,Pennsylvania,420,Crawford,CRAWFORD,Crawford,63832
G4200410,1870,Pennsylvania,420,Cumberland,CUMBERLAND,Cumberland,43912
G4200430,1870,Pennsylvania,420,Dauphin,DAUPHIN,Dauphin,60740
G4200450,1870,Pennsylvania,420,Delaware,DELAWARE,Delaware,39403
G4200470,1870,Pennsylvania,420,Elk,ELK,Elk,8488
G4200490,1870,Pennsylvania,420,Erie,ERIE,Erie,65973
G4200510,1870,Pennsylvania,420,Fayette,FAYETTE,Fayette,43284
G4200530,1870,Pennsylvania,420,Forest,FOREST,Forest,4010
G4200550,1870,Pennsylvania,420,Franklin,FRANKLIN,Franklin,45365
G4200570,1870,Pennsylvania,420,Fulton,FULTON,Fulton,9360
G4200590,1870,Pennsylvania,420,Greene,GREENE,Greene,25887
G4200610,1870,Pennsylvania,420,Huntingdon,HUNTINGDON,Huntingdon,31251
G4200630,1870,Pennsylvania,420,Indiana,INDIANA,Indiana,36138
G4200650,1870,Pennsylvania,420,Jefferson,JEFFERSON,Jefferson,21656
G4200670,1870,Pennsylvania,420,Juniata,JUNIATA,Juniata,17390
G4200710,1870,Pennsylvania,420,Lancaster,LANCASTER,Lancaster,121340
G4200730,1870,Pennsylvania,420,Lawrence,LAWRENCE,Lawrence,27298
G4200750,1870,Pennsylvania,420,Lebanon,LEBANON,Lebanon,34096
G4200770,1870,Pennsylvania,420,Lehigh,LEHIGH,Lehigh,56796
G4200790,1870,Pennsylvania,420,Luzerne,LUZERNE,Luzerne,160915
G4200810,1870,Pennsylvania,420,Lycoming,LYCOMING,Lycoming,47626
G4200830,1870,Pennsylvania,420,McKean,MCKEAN,Mckean,8825
G4200850,1870,Pennsylvania,420,Mercer,MERCER,Mercer,49977
G4200870,1870,Pennsylvania,420,Mifflin,MIFFLIN,Mifflin,17508
G4200890,1870,Pennsylvania,420,Monroe,MONROE,Monroe,18362
G4200910,1870,Pennsylvania,420,Montgomery,MONTGOMERY,Montgomery,81612
G4200930,1870,Pennsylvania,420,Montour,MONTOUR,Montour,15344
G4200950,1870,Pennsylvania,420,Northampton,NORTHAMPTON,Northampton,61432
G4200970,1870,Pennsylvania,420,Northumberland,NORTHUMBERLAND,Northumberland,41444
G4200990,1870,Pennsylvania,420,Perry,PERRY,Perry,25447
G4201010,1870,Pennsylvania,420,Philadelphia,PHILADELPHIA,Philadelphia,674022
G4201030,1870,Pennsylvania,420,Pike,PIKE,Pike,8436
G4201050,1870,Pennsylvania,420,Potter,POTTER,Potter,11265
G4201070,1870,Pennsylvania,420,Schuylkill,SCHUYLKILL,Schuylkill,116428
G4201090,1870,Pennsylvania,420,Snyder,SNYDER,Snyder,15606
G4201110,1870,Pennsylvania,420,Somerset,SOMERSET,Somerset,28226
G4201130,1870,Pennsylvania,420,Sullivan,SULLIVAN,Sullivan,6191
G4201150,1870,Pennsylvania,420,Susquehanna,SUSQUEHANNA,Susquehanna,37523
G4201170,1870,Pennsylvania,420,Tioga,TIOGA,Tioga,35097
G4201190,1870,Pennsylvania,420,Union,UNION,Union,15565
G4201210,1870,Pennsylvania,420,Venango,VENANGO,Venango,47925
G4201230,1870,Pennsylvania,420,Warren,WARREN,Warren,23897
G4201250,1870,Pennsylvania,420,Washington,WASHINGTON,Washington,48483
G4201270,1870,Pennsylvania,420,Wayne,WAYNE,Wayne,33188
G4201290,1870,Pennsylvania,420,Westmoreland,WESTMORELAND,Westmoreland,58719
G4201310,1870,Pennsylvania,420,Wyoming,WYOMING,Wyoming,14585
G4201330,1870,Pennsylvania,420,York,YORK,York,76134
G4400010,1870,Rhode Island,440,Bristol,BRISTOL,Bristol,9421
G4400030,1870,Rhode Island,440,Kent,KENT,Kent,18595
G4400050,1870,Rhode Island,440,Newport,NEWPORT,Newport,20050
G4400070,1870,Rhode Island,440,Providence,PROVIDENCE,Providence,149190
G4400090,1870,Rhode Island,440,Washington,WASHINGTON,Washington,20097
G4500010,1870,South Carolina,450,Abbeville,ABBEVILLE,Abbeville,31129
G4500070,1870,South Carolina,450,Anderson,ANDERSON,Anderson,24049
G4500110,1870,South Carolina,450,Barnwell,BARNWELL,Barnwell,35724
G4500130,1870,South Carolina,450,Beaufort,BEAUFORT,Beaufort,34359
G4500190,1870,South Carolina,450,Charleston,CHARLESTON,Charleston,88863
G4500230,1870,South Carolina,450,Chester,CHESTER,Chester,18805
G4500250,1870,South Carolina,450,Chesterfield,CHESTERFIELD,Chesterfield,10584
G4500270,1870,South Carolina,450,Clarendon,CLARENDON,Clarendon,14038
G4500290,1870,South Carolina,450,Colleton,COLLETON,Colleton,25410
G4500310,1870,South Carolina,450,Darlington,DARLINGTON,Darlington,26243
G4500370,1870,South Carolina,450,Edgefield,EDGEFIELD,Edgefield,42486
G4500390,1870,South Carolina,450,Fairfield,FAIRFIELD,Fairfield,19888
G4500430,1870,South Carolina,450,Georgetown,GEORGETOWN,Georgetown,16161
G4500450,1870,South Carolina,450,Greenville,GREENVILLE,Greenville,22262
G4500510,1870,South Carolina,450,Horry,HORRY,Horry,10721
G4500550,1870,South Carolina,450,Kershaw,KERSHAW,Kershaw,11754
G4500570,1870,South Carolina,450,Lancaster,LANCASTER,Lancaster,12087
G4500590,1870,South Carolina,450,Laurens,LAURENS,Laurens,22536
G4500630,1870,South Carolina,450,Lexington,LEXINGTON,Lexington,12988
G4500670,1870,South Carolina,450,Marion,MARION,Marion,22160
G4500690,1870,South Carolina,450,Marlboro,MARLBORO,Marlboro,11814
G4500710,1870,South Carolina,450,Newberry,NEWBERRY,Newberry,20775
G4500730,1870,South Carolina,450,Oconee,OCONEE,Oconee,10536
G4500750,1870,South Carolina,450,Orangeburg,ORANGEBURG,Orangeburg,16865
G4500770,1870,South Carolina,450,Pickens,PICKENS,Pickens,10269
G4500790,1870,South Carolina,450,Richland,RICHLAND,Richland,23025
G4500830,1870,South Carolina,450,Spartanburg,SPARTANBURG,Spartanburg,25784
G4500850,1870,South Carolina,450,Sumter,SUMTER,Sumter,25268
G4500870,1870,South Carolina,450,Union,UNION,Union,19248
G4500890,1870,South Carolina,450,Williamsburg,WILLIAMSBURG,Williamsburg,15489
G4500910,1870,South Carolina,450,York,YORK,York,24286
G4700010,1870,Tennessee,470,Anderson,ANDERSON,Anderson,8704
G4700030,1870,Tennessee,470,Bedford,BEDFORD,Bedford,24333
G4700050,1870,Tennessee,470,Benton,BENTON,Benton,8234
G4700070,1870,Tennessee,470,Bledsoe,BLEDSOE,Bledsoe,4870
G4700090,1870,Tennessee,470,Blount,BLOUNT,Blount,14237
G4700110,1870,Tennessee,470,Bradley,BRADLEY,Bradley,11652
G4700130,1870,Tennessee,470,Campbell,CAMPBELL,Campbell,7445
G4700150,1870,Tennessee,470,Cannon,CANNON,Cannon,10502
G4700170,1870,Tennessee,470,Carroll,CARROLL,Carroll,19447
G4700190,1870,Tennessee,470,Carter,CARTER,Carter,7909
G4700210,1870,Tennessee,470,Cheatham,CHEATHAM,Cheatham,6678
G4700250,1870,Tennessee,470,Claiborne,CLAIBORNE,Claiborne,9321
G4700290,1870,Tennessee,470,Cocke,COCKE,Cocke,12458
G4700310,1870,Tennessee,470,Coffee,COFFEE,Coffee,10237
G4700350,1870,Tennessee,470,Cumberland,CUMBERLAND,Cumberland,3461
G4700370,1870,Tennessee,470,Davidson,DAVIDSON,Davidson,62897
G4700390,1870,Tennessee,470,Decatur,DECATUR,Decatur,7772
G4700410,1870,Tennessee,470,DeKalb,DEKALB,De Kalb,11425
G4700430,1870,Tennessee,470,Dickson,DICKSON,Dickson,9340
G4700450,1870,Tennessee,470,Dyer,DYER,Dyer,13706
G4700470,1870,Tennessee,470,Fayette,FAYETTE,Fayette,26145
G4700490,1870,Tennessee,470,Fentress,FENTRESS,Fentress,4717
G4700510,1870,Tennessee,470,Franklin,FRANKLIN,Franklin,14970
G4700530,1870,Tennessee,470,Gibson,GIBSON,Gibson,25666
G4700550,1870,Tennessee,470,Giles,GILES,Giles,32413
G4700570,1870,Tennessee,470,Grainger,GRAINGER,Grainger,12421
G4700590,1870,Tennessee,470,Greene,GREENE,Greene,21668
G4700610,1870,Tennessee,470,Grundy,GRUNDY,Grundy,3250
G4700650,1870,Tennessee,470,Hamilton,HAMILTON,Hamilton,17241
G4700670,1870,Tennessee,470,Hancock,HANCOCK,Hancock,7148
G4700690,1870,Tennessee,470,Hardeman,HARDEMAN,Hardeman,18074
G4700710,1870,Tennessee,470,Hardin,HARDIN,Hardin,11768
G4700730,1870,Tennessee,470,Hawkins,HAWKINS,Hawkins,15837
G4700750,1870,Tennessee,470,Haywood,HAYWOOD,Haywood,25094
G4700770,1870,Tennessee,470,Henderson,HENDERSON,Henderson,14217
G4700790,1870,Tennessee,470,Henry,HENRY,Henry,20380
G4700810,1870,Tennessee,470,Hickman,HICKMAN,Hickman,9856
G4700850,1870,Tennessee,470,Humphreys,HUMPHREYS,Humphreys,9326
G4700870,1870,Tennessee,470,Jackson,JACKSON,Jackson,12583
G4700890,1870,Tennessee,470,Jefferson,JEFFERSON,Jefferson,19476
G4700910,1870,Tennessee,470,Johnson,JOHNSON,Johnson,5852
G4700930,1870,Tennessee,470,Knox,KNOX,Knox,28990
G4700950,1870,Tennessee,470,Lake,LAKE,Lake,2428
G4700970,1870,Tennessee,470,Lauderdale,LAUDERDALE,Lauderdale,10838
G4700990,1870,Tennessee,470,Lawrence,LAWRENCE,Lawrence,7601
G4701010,1870,Tennessee,470,Lewis,LEWIS,Lewis,1986
G4701030,1870,Tennessee,470,Lincoln,LINCOLN,Lincoln,28050
G4701070,1870,Tennessee,470,McMinn,MCMINN,Mcminn,13969
G4701090,1870,Tennessee,470,McNairy,MCNAIRY,Mcnairy,12726
G4701110,1870,Tennessee,470,Macon,MACON,Macon,6633
G4701130,1870,Tennessee,470,Madison,MADISON,Madison,23480
G4701150,1870,Tennessee,470,Marion,MARION,Marion,6841
G4701170,1870,Tennessee,470,Marshall,MARSHALL,Marshall,16207
G4701190,1870,Tennessee,470,Maury,MAURY,Maury,36289
G4701210,1870,Tennessee,470,Meigs,MEIGS,Meigs,4511
G4701230,1870,Tennessee,470,Monroe,MONROE,Monroe,12589
G4701250,1870,Tennessee,470,Montgomery,MONTGOMERY,Montgomery,24747
G4701290,1870,Tennessee,470,Morgan,MORGAN,Morgan,2969
G4701310,1870,Tennessee,470,Obion,OBION,Obion,15584
G4701330,1870,Tennessee,470,Overton,OVERTON,Overton,11297
G4701350,1870,Tennessee,470,Perry,PERRY,Perry,6925
G4701390,1870,Tennessee,470,Polk,POLK,Polk,7369
G4701410,1870,Tennessee,470,Putnam,PUTNAM,Putnam,8698
G4701430,1870,Tennessee,470,Rhea,RHEA,Rhea,5538
G4701450,1870,Tennessee,470,Roane,ROANE,Roane,15622
G4701470,1870,Tennessee,470,Robertson,ROBERTSON,Robertson,16166
G4701490,1870,Tennessee,470,Rutherford,RUTHERFORD,Rutherford,33289
G4701510,1870,Tennessee,470,Scott,SCOTT,Scott,4054
G4701530,1870,Tennessee,470,Sequatchie,SEQUATCHIE,Sequatchie,2335
G4701550,1870,Tennessee,470,Sevier,SEVIER,Sevier,11028
G4701570,1870,Tennessee,470,Shelby,SHELBY,Shelby,76378
G4701590,1870,Tennessee,470,Smith,SMITH,Smith,15994
G4701610,1870,Tennessee,470,Stewart,STEWART,Stewart,12019
G4701630,1870,Tennessee,470,Sullivan,SULLIVAN,Sullivan,13136
G4701650,1870,Tennessee,470,Sumner,SUMNER,Sumner,23711
G4701670,1870,Tennessee,470,Tipton,TIPTON,Tipton,14884
G4701730,1870,Tennessee,470,Union,UNION,Union,7605
G4701750,1870,Tennessee,470,Van Buren,VAN BUREN,Van Buren,2725
G4701770,1870,Tennessee,470,Warren,WARREN,Warren,12714
G4701790,1870,Tennessee,470,Washington,WASHINGTON,Washington,16317
G4701810,1870,Tennessee,470,Wayne,WAYNE,Wayne,10209
G4701830,1870,Tennessee,470,Weakley,WEAKLEY,Weakley,20755
G4701850,1870,Tennessee,470,White,WHITE,White,9375
G4701870,1870,Tennessee,470,Williamson,WILLIAMSON,Williamson,25328
G4701890,1870,Tennessee,470,Wilson,WILSON,Wilson,25881
G4800010,1870,Texas,480,Anderson,ANDERSON,Anderson,9229
G4800050,1870,Texas,480,Angelina,ANGELINA,Angelina,3985
G4800090,1870,Texas,480,Archer,ARCHER,Archer,
G4800130,1870,Texas,480,Atascosa,ATASCOSA,Atascosa,2915
G4800150,1870,Texas,480,Austin,AUSTIN,Austin,15087
G4800190,1870,Texas,480,Bandera,BANDERA,Bandera,649
G4800210,1870,Texas,480,Bastrop,BASTROP,Bastrop,12290
G4800230,1870,Texas,480,Baylor,BAYLOR,Baylor,
G4800250,1870,Texas,480,Bee,BEE,Bee,1082
G4800270,1870,Texas,480,Bell,BELL,Bell,9771
G4800290,1870,Texas,480,Bexar,BEXAR,Bexar,16043
G4800295,1870,Texas,480,Bexar District,BEXAR DISTRICT,Bexar District,1077
G4800310,1870,Texas,480,Blanco,BLANCO,Blanco,1187
G4800350,1870,Texas,480,Bosque,BOSQUE,Bosque,4981
G4800370,1870,Texas,480,Bowie,BOWIE,Bowie,4684
G4800390,1870,Texas,480,Brazoria,BRAZORIA,Brazoria,7527
G4800410,1870,Texas,480,Brazos,BRAZOS,Brazos,9205
G4800490,1870,Texas,480,Brown,BROWN,Brown,544
G4800510,1870,Texas,480,Burleson,BURLESON,Burleson,8072
G4800530,1870,Texas,480,Burnet,BURNET,Burnet,3688
G4800550,1870,Texas,480,Caldwell,CALDWELL,Caldwell,6572
G4800570,1870,Texas,480,Calhoun,CALHOUN,Calhoun,3443
G4800590,1870,Texas,480,Callahan,CALLAHAN,Callahan,
G4800610,1870,Texas,480,Cameron,CAMERON,Cameron,10999
G4800710,1870,Texas,480,Chambers,CHAMBERS,Chambers,1503
G4800730,1870,Texas,480,Cherokee,CHEROKEE,Cherokee,11079
G4800770,1870,Texas,480,Clay,CLAY,Clay,
G4800830,1870,Texas,480,Coleman,COLEMAN,Coleman,347
G4800850,1870,Texas,480,Collin,COLLIN,Collin,14013
G4800890,1870,Texas,480,Colorado,COLORADO,Colorado,8326
G4800910,1870,Texas,480,Comal,COMAL,Comal,5283
G4800930,1870,Texas,480,Comanche,COMANCHE,Comanche,1001
G4800950,1870,Texas,480,Concho,CONCHO,Concho,
G4800970,1870,Texas,480,Cooke,COOKE,Cooke,5315
G4800990,1870,Texas,480,Coryell,CORYELL,Coryell,4124
G4801130,1870,Texas,480,Dallas,DALLAS,Dallas,13314
G4801135,1870,Texas,480,Davis,DAVIS,Davis,8875
G4801210,1870,Texas,480,Denton,DENTON,Denton,7251
G4801230,1870,Texas,480,DeWitt,DEWITT,De Witt,6443
G4801270,1870,Texas,480,Dimmit,DIMMIT,Dimmit,109
G4801310,1870,Texas,480,Duval,DUVAL,Duval,1083
G4801330,1870,Texas,480,Eastland,EASTLAND,Eastland,88
G4801370,1870,Texas,480,Edwards,EDWARDS,Edwards,
G4801390,1870,Texas,480,Ellis,ELLIS,Ellis,7514
G4801410,1870,Texas,480,El Paso,EL PASO,El Paso,3671
G4801415,1870,Texas,480,Encinal,ENCINAL,Encinal,427
G4801430,1870,Texas,480,Erath,ERATH,Erath,1801
G4801450,1870,Texas,480,Falls,FALLS,Falls,9851
G4801470,1870,Texas,480,Fannin,FANNIN,Fannin,13207
G4801490,1870,Texas,480,Fayette,FAYETTE,Fayette,16863
G4801570,1870,Texas,480,Fort Bend,FORT BEND,Fort Bend,7114
G4801610,1870,Texas,480,Freestone,FREESTONE,Freestone,8139
G4801630,1870,Texas,480,Frio,FRIO,Frio,309
G4801670,1870,Texas,480,Galveston,GALVESTON,Galveston,15290
G4801710,1870,Texas,480,Gillespie,GILLESPIE,Gillespie,3566
G4801750,1870,Texas,480,Goliad,GOLIAD,Goliad,3628
G4801770,1870,Texas,480,Gonzales,GONZALES,Gonzales,8951
G4801810,1870,Texas,480,Grayson,GRAYSON,Grayson,14387
G4801850,1870,Texas,480,Grimes,GRIMES,Grimes,13218
G4801870,1870,Texas,480,Guadalupe,GUADALUPE,Guadalupe,7282
G4801930,1870,Texas,480,Hamilton,HAMILTON,Hamilton,733
G4801970,1870,Texas,480,Hardeman,HARDEMAN,Hardeman,
G4801990,1870,Texas,480,Hardin,HARDIN,Hardin,1460
G4802010,1870,Texas,480,Harris,HARRIS,Harris,17375
G4802030,1870,Texas,480,Harrison,HARRISON,Harrison,13241
G4802070,1870,Texas,480,Haskell,HASKELL,Haskell,
G4802090,1870,Texas,480,Hays,HAYS,Hays,4088
G4802130,1870,Texas,480,Henderson,HENDERSON,Henderson,6786
G4802150,1870,Texas,480,Hidalgo,HIDALGO,Hidalgo,2387
G4802170,1870,Texas,480,Hill,HILL,Hill,7453
G4802210,1870,Texas,480,Hood,HOOD,Hood,2585
G4802230,1870,Texas,480,Hopkins,HOPKINS,Hopkins,12651
G4802250,1870,Texas,480,Houston,HOUSTON,Houston,8147
G4802310,1870,Texas,480,Hunt,HUNT,Hunt,10291
G4802370,1870,Texas,480,Jack,JACK,Jack,694
G4802390,1870,Texas,480,Jackson,JACKSON,Jackson,2278
G4802410,1870,Texas,480,Jasper,JASPER,Jasper,4218
G4802450,1870,Texas,480,Jefferson,JEFFERSON,Jefferson,1906
G4802510,1870,Texas,480,Johnson,JOHNSON,Johnson,4923
G4802530,1870,Texas,480,Jones,JONES,Jones,
G4802550,1870,Texas,480,Karnes,KARNES,Karnes,1705
G4802570,1870,Texas,480,Kaufman,KAUFMAN,Kaufman,6895
G4802590,1870,Texas,480,Kendall,KENDALL,Kendall,1536
G4802650,1870,Texas,480,Kerr,KERR,Kerr,1042
G4802670,1870,Texas,480,Kimble,KIMBLE,Kimble,72
G4802710,1870,Texas,480,Kinney,KINNEY,Kinney,1204
G4802750,1870,Texas,480,Knox,KNOX,Knox,
G4802770,1870,Texas,480,Lamar,LAMAR,Lamar,15790
G4802810,1870,Texas,480,Lampasas,LAMPASAS,Lampasas,1344
G4802830,1870,Texas,480,La Salle,LA SALLE,La Salle,69
G4802850,1870,Texas,480,Lavaca,LAVACA,Lavaca,9168
G4802890,1870,Texas,480,Leon,LEON,Leon,6523
G4802910,1870,Texas,480,Liberty,LIBERTY,Liberty,4414
G4802930,1870,Texas,480,Limestone,LIMESTONE,Limestone,8591
G4802970,1870,Texas,480,Live Oak,LIVE OAK,Live Oak,852
G4802990,1870,Texas,480,Llano,LLANO,Llano,1379
