GISJOIN,YEAR,STATE,STATEA,COUNTY,full_name,AREANAME,total_population
G5101330,1860,Virginia,510,Northumberland,NORTHUMBERLAND,Northumberland,7531
G5101350,1860,Virginia,510,Nottoway,NOTTOWAY,Nottoway,8836
G5101355,1860,Virginia,510,Ohio,OHIO,Ohio,22422
G5101370,1860,Virginia,510,Orange,ORANGE,Orange,10851
G5101390,1860,Virginia,510,Page,PAGE,Page,8109
G5101410,1860,Virginia,510,Patrick,PATRICK,Patrick,9359
G5101415,1860,Virginia,510,Pendleton,PENDLETON,Pendleton,6164
G5101430,1860,Virginia,510,Pittsylvania,PITTSYLVANIA,Pittsylvania,32104
G5101433,1860,Virginia,510,Pleasants,PLEASANTS,Pleasants,2945
G5101437,1860,Virginia,510,Pocahontas,POCAHONTAS,Pocahontas,3958
G5101450,1860,Virginia,510,Powhatan,POWHATAN,Powhatan,8392
G5101455,1860,Virginia,510,Preston,PRESTON,Preston,13312
G5101470,1860,Virginia,510,Prince Edward,PRINCE EDWARD,Prince Edward,11844
G5101490,1860,Virginia,510,Prince George,PRINCE GEORGE,Prince George,8411
G5101510,1860,Virginia,510,Princess Anne,PRINCESS ANNE,Princess Anne,7714
G5101530,1860,Virginia,510,Prince William,PRINCE WILLIAM,Prince William,8565
G5101550,1860,Virginia,510,Pulaski,PULASKI,Pulaski,5416
G5101553,1860,Virginia,510,Putnam,PUTNAM,Putnam,6301
G5101555,1860,Virginia,510,Raleigh,RALEIGH,Raleigh,3367
G5101557,1860,Virginia,510,Randolph,RANDOLPH,Randolph,4990
G5101570,1860,Virginia,510,Rappahannock,RAPPAHANNOCK,Rappahannock,8850
G5101590,1860,Virginia,510,Richmond,RICHMOND,Richmond,6856
G5101593,1860,Virginia,510,Ritchie,RITCHIE,Ritchie,6847
G5101597,1860,Virginia,510,Roane,ROANE,Roane,5381
G5101610,1860,Virginia,510,Roanoke,ROANOKE,Roanoke,8048
G5101630,1860,Virginia,510,Rockbridge,ROCKBRIDGE,Rockbridge,17248
G5101650,1860,Virginia,510,Rockingham,ROCKINGHAM,Rockingham,23408
G5101670,1860,Virginia,510,Russell,RUSSELL,Russell,10280
G5101690,1860,Virginia,510,Scott,SCOTT,Scott,12072
G5101710,1860,Virginia,510,Shenandoah,SHENANDOAH,Shenandoah,13896
G5101730,1860,Virginia,510,Smyth,SMYTH,Smyth,8952
G5101750,1860,Virginia,510,Southampton,SOUTHAMPTON,Southampton,12915
G5101770,1860,Virginia,510,Spotsylvania,SPOTSYLVANIA,Spotsylvania,16076
G5101790,1860,Virginia,510,Stafford,STAFFORD,Stafford,8555
G5101810,1860,Virginia,510,Surry,SURRY,Surry,6133
G5101830,1860,Virginia,510,Sussex,SUSSEX,Sussex,10175
G5101835,1860,Virginia,510,Taylor,TAYLOR,Taylor,7463
G5101850,1860,Virginia,510,Tazewell,TAZEWELL,Tazewell,9920
G5101853,1860,Virginia,510,Tucker,TUCKER,Tucker,1428
G5101855,1860,Virginia,510,Tyler,TYLER,Tyler,6517
G5101857,1860,Virginia,510,Upshur,UPSHUR,Upshur,7292
G5101870,1860,Virginia,510,Warren,WARREN,Warren,6442
G5101890,1860,Virginia,510,Warwick,WARWICK,Warwick,1740
G5101910,1860,Virginia,510,Washington,WASHINGTON,Washington,16892
G5101913,1860,Virginia,510,Wayne,WAYNE,Wayne,6747
G5101917,1860,Virginia,510,Webster,WEBSTER,Webster,1555
G5101930,1860,Virginia,510,Westmoreland,WESTMORELAND,Westmoreland,8282
G5101933,1860,Virginia,510,Wetzel,WETZEL,Wetzel,6703
G5101937,1860,Virginia,510,Wirt,WIRT,Wirt,3751
G5101950,1860,Virginia,510,Wise,WISE,Wise,4508
G5101953,1860,Virginia,510,Wood,WOOD,Wood,11046
G5101957,1860,Virginia,510,Wyoming,WYOMING,Wyoming,2861
G5101970,1860,Virginia,510,Wythe,WYTHE,Wythe,12305
G5101990,1860,Virginia,510,York,YORK,York,4949
G5350015,1860,Washington Territory,535,Chihallis,CHIHALLIS,Chihallis,285
G5350035,1860,Washington Territory,535,Clallam,CLALLAM,Clallam,149
G5350055,1860,Washington Territory,535,Clark,CLARK,Clark,2384
G5350095,1860,Washington Territory,535,Cowlitz,COWLITZ,Cowlitz,406
G5350115,1860,Washington Territory,535,Island,ISLAND,Island,294
G5350135,1860,Washington Territory,535,Jefferson,JEFFERSON,Jefferson,531
G5350155,1860,Washington Territory,535,King,KING,King,302
G5350175,1860,Washington Territory,535,Kitsap,KITSAP,Kitsap,544
G5350195,1860,Washington Territory,535,Klikatat,KLIKATAT,Klikatat,230
G5350215,1860,Washington Territory,535,Lewis,LEWIS,Lewis,384
G5350255,1860,Washington Territory,535,Pacific,PACIFIC,Pacific,420
G5350275,1860,Washington Territory,535,Pierce,PIERCE,Pierce,1115
G5350355,1860,Washington Territory,535,Skamania,SKAMANIA,Skamania,173
G5350375,1860,Washington Territory,535,Sawamish,SAWAMISH,Sawamish,162
G5350415,1860,Washington Territory,535,Spokane,SPOKANE,Spokane,996
G5350455,1860,Washington Territory,535,Thurston,THURSTON,Thurston,1507
G5350475,1860,Washington Territory,535,Wahkiakum,WAHKIAKUM,Wahkiakum,42
G5350495,1860,Washington Territory,535,Walla Walla,WALLA WALLA,Walla Walla,1318
G5350515,1860,Washington Territory,535,Whatcom,WHATCOM,Whatcom,352
G5500010,1860,Wisconsin,550,Adams,ADAMS,Adams,6492
G5500030,1860,Wisconsin,550,Ashland,ASHLAND,Ashland,515
G5500035,1860,Wisconsin,550,Bad Ax,BAD AX,Bad Ax,11007
G5500090,1860,Wisconsin,550,Brown,BROWN,Brown,11795
G5500110,1860,Wisconsin,550,Buffalo,BUFFALO,Buffalo,3864
G5500130,1860,Wisconsin,550,Burnett,BURNETT,Burnett,12
G5500150,1860,Wisconsin,550,Calumet,CALUMET,Calumet,7895
G5500170,1860,Wisconsin,550,Chippewa,CHIPPEWA,Chippewa,1895
G5500190,1860,Wisconsin,550,Clark,CLARK,Clark,789
G5500210,1860,Wisconsin,550,Columbia,COLUMBIA,Columbia,24441
G5500230,1860,Wisconsin,550,Crawford,CRAWFORD,Crawford,8068
G5500235,1860,Wisconsin,550,Dallas,DALLAS,Dallas,13
G5500250,1860,Wisconsin,550,Dane,DANE,Dane,43922
G5500270,1860,Wisconsin,550,Dodge,DODGE,Dodge,42818
G5500290,1860,Wisconsin,550,Door,DOOR,Door,2948
G5500310,1860,Wisconsin,550,Douglas,DOUGLAS,Douglas,812
G5500330,1860,Wisconsin,550,Dunn,DUNN,Dunn,2704
G5500350,1860,Wisconsin,550,Eau Claire,EAU CLAIRE,Eau Claire,3162
G5500390,1860,Wisconsin,550,Fond du Lac,FOND DU LAC,Fond Du Lac,34154
G5500430,1860,Wisconsin,550,Grant,GRANT,Grant,31189
G5500450,1860,Wisconsin,550,Green,GREEN,Green,19808
G5500470,1860,Wisconsin,550,Green Lake,GREEN LAKE,Green Lake,12663
G5500490,1860,Wisconsin,550,Iowa,IOWA,Iowa,18967
G5500530,1860,Wisconsin,550,Jackson,JACKSON,Jackson,4170
G5500550,1860,Wisconsin,550,Jefferson,JEFFERSON,Jefferson,30438
G5500570,1860,Wisconsin,550,Juneau,JUNEAU,Juneau,8770
G5500590,1860,Wisconsin,550,Kenosha,KENOSHA,Kenosha,13900
G5500610,1860,Wisconsin,550,Kewaunee,KEWAUNEE,Kewaunee,5530
G5500630,1860,Wisconsin,550,La Crosse,LA CROSSE,La Crosse,12186
G5500650,1860,Wisconsin,550,Lafayette,LAFAYETTE,Lafayette,18134
G5500675,1860,Wisconsin,550,La Point,LA POINT,La Point,353
G5500710,1860,Wisconsin,550,Manitowoc,MANITOWOC,Manitowoc,22416
G5500730,1860,Wisconsin,550,Marathon,MARATHON,Marathon,2892
G5500770,1860,Wisconsin,550,Marquette,MARQUETTE,Marquette,8233
G5500790,1860,Wisconsin,550,Milwaukee,MILWAUKEE,Milwaukee,62518
G5500810,1860,Wisconsin,550,Monroe,MONROE,Monroe,8410
G5500830,1860,Wisconsin,550,Oconto,OCONTO,Oconto,3592
G5500870,1860,Wisconsin,550,Outagamie,OUTAGAMIE,Outagamie,9587
G5500890,1860,Wisconsin,550,Ozaukee,OZAUKEE,Ozaukee,15682
G5500910,1860,Wisconsin,550,Pepin,PEPIN,Pepin,2392
G5500930,1860,Wisconsin,550,Pierce,PIERCE,Pierce,4672
G5500950,1860,Wisconsin,550,Polk,POLK,Polk,1400
G5500970,1860,Wisconsin,550,Portage,PORTAGE,Portage,7507
G5501010,1860,Wisconsin,550,Racine,RACINE,Racine,21360
G5501030,1860,Wisconsin,550,Richland,RICHLAND,Richland,9732
G5501050,1860,Wisconsin,550,Rock,ROCK,Rock,36690
G5501090,1860,Wisconsin,550,St Croix,ST CROIX,St Croix,5392
G5501110,1860,Wisconsin,550,Sauk,SAUK,Sauk,18963
G5501150,1860,Wisconsin,550,Shawano,SHAWANO,Shawano,829
G5501170,1860,Wisconsin,550,Sheboygan,SHEBOYGAN,Sheboygan,26875
G5501210,1860,Wisconsin,550,Trempealeau,TREMPEALEAU,Trempealeau,2560
G5501270,1860,Wisconsin,550,Walworth,WALWORTH,Walworth,26496
G5501310,1860,Wisconsin,550,Washington,WASHINGTON,Washington,23622
G5501330,1860,Wisconsin,550,Waukesha,WAUKESHA,Waukesha,26831
G5501350,1860,Wisconsin,550,Waupaca,WAUPACA,Waupaca,8851
G5501370,1860,Wisconsin,550,Waushara,WAUSHARA,Waushara,8770
G5501390,1860,Wisconsin,550,Winnebago,WINNEBAGO,Winnebago,23770
G5501410,1860,Wisconsin,550,Wood,WOOD,Wood,2425
